"","pred.tag$id","predict","pre_flag"
"725","U20D97D",0.326357940474226,0
"726","U4D6742",0.133729144945388,0
"727","U3E8120",0.113687817103221,0
"728","U0E78B5",0.379392235706157,0
"729","U073627",0.0855775674362598,0
"730","U0DB5BA",0.223048472163132,0
"731","U21542B",0.506483868607319,1
"732","U25DE83",0.593851750908779,1
"733","U18762D",0.643358895929557,1
"734","U2D26B0",0.0831356901907833,0
"735","U417B06",0.228146458020552,0
"736","U13814A",0.127696452151286,0
"737","U09A0F0",0.190097505038298,0
"738","U367C69",0.092401650823724,0
"739","U2FA777",0.220829848304025,0
"740","U48625F",0.262092851500433,0
"741","U3D717D",0.411760459962221,0
"742","U0455E3",0.0675674890956195,0
"743","U33AD18",0.245561197641925,0
"744","U07C483",0.437086708850471,0
"745","U073A96",0.20792195862082,0
"746","U260329",0.171723799878391,0
"747","U05352C",0.389520024329749,0
"748","U43D869",0.268329631097146,0
"749","U1A877D",0.694177015878717,1
"750","U3F0023",0.194352971520711,0
"751","U48F154",0.300015299676525,0
"752","U5446F6",0.128480105169995,0
"753","U1A0B99",0.173203348827051,0
"754","U1899A7",0.233427165300113,0
"755","U2D4942",0.328340321415328,0
"756","U3D0D5B",0.119295535676059,0
"757","U0A574F",0.224745410051808,0
"758","U54C48A",0.110953969035484,0
"759","U36AC95",0.572856457585031,1
"760","U0E6C4F",0.111741797920331,0
"761","U34BBE9",0.280711723915545,0
"762","U3E58E0",0.263298388832746,0
"763","U233869",0.338610906453213,0
"764","U4D43AC",0.291093587477946,0
"765","U352771",0.103584152613454,0
"766","U2CD8DC",0.130835721600006,0
"767","U3ED956",0.0410854601691813,0
"768","U529348",0.209641051899407,0
"769","U151FC4",0.154934303244536,0
"770","U0F6013",0.26491167138361,0
"771","U23CA34",0.406633243202154,0
"772","U092A7E",0.214125614383247,0
"773","U2DE429",0.0627608093268542,0
"774","U26D0FD",0.27445667938963,0
"775","U29E627",0.0813300630247694,0
"776","U3F3CC1",0.045714546662996,0
"777","U26EE65",0.116769997562358,0
"778","U1D25E1",0.156720525196478,0
"779","U53E65E",0.480729605409006,0
"780","U00E8E2",0.0553057005638062,0
"781","U45F2F7",0.177654917240565,0
"782","U4CDA8D",0.228596953313763,0
"783","U0F7621",0.197739097891808,0
"784","U4D13F2",0.150016739662945,0
"785","U3716EB",0.311225434045497,0
"786","U367CD5",0.0134677928424988,0
"787","U0D1007",0.392643337737793,0
"788","U2B557E",0.139865481116191,0
"789","U3932C2",0.385504066070734,0
"790","U368C6F",0.116456778582397,0
"791","U47FBE5",0.280830089543417,0
"792","U436381",0.572531280964709,1
"793","U34BE1F",0.232927529000174,0
"794","U3FA542",0.436608009565253,0
"795","U4A9436",0.174546658949962,0
"796","U0CAE4B",0.223966437534608,0
"797","U04D078",0.101907135874594,0
"798","U38CC75",0.048737900460951,0
"799","U1343E3",0.682290598288693,1
"800","U3B5B98",0.123109010375685,0
"801","U3AF71B",0.0522503404434307,0
"802","U25B47D",0.287876782678584,0
"803","U541BC1",0.163335264463178,0
"804","U343ED4",0.664731697193432,1
"805","U2D029C",0.140638056646873,0
"806","U300353",0.0472218128182748,0
"807","U323E20",0.182806484336768,0
"808","U18FE8C",0.0589855061062542,0
"809","U09BC72",0.279626943254906,0
"810","U49E699",0.212195732489321,0
"811","U4A6E19",0.33858429895636,0
"812","U2F1EC0",0.235818269230346,0
"813","U472B09",0.203875402912956,0
"814","U1DCCC6",0.0754200603964055,0
"815","U2789A9",0.107078603729633,0
"816","U178008",0.284564392034077,0
"817","U0CC57B",0.271263166225053,0
"818","U16AFB6",0.169636390595438,0
"819","U1EE822",0.101491708171942,0
"820","U470403",0.207984130197528,0
"821","U3D5BC9",0.0643794003612807,0
"822","U3F41EE",0.378611213497261,0
"823","U34611F",0.259334317635049,0
"824","U128A6C",0.206970278626657,0
"825","U33E542",0.217312549587866,0
"826","U274675",0.298070622674463,0
"827","U073F14",0.350292101024281,0
"828","U3361D2",0.314654407438836,0
"829","U064962",0.384810474811157,0
"830","U460C12",0.304812746431037,0
"831","U172F3C",0.167389959171517,0
"832","U4A4052",0.22934580421066,0
"833","U531CA4",0.242037077852691,0
"834","U316E21",0.406376963926354,0
"835","U00945B",0.10855505691283,0
"836","U0835E3",0.225557268594573,0
"837","U444D3F",0.32136982033548,0
"838","U40988F",0.0409762746166444,0
"839","U2CF967",0.518866919844837,1
"840","U36427F",0.172367209508615,0
"841","U03B2A7",0.0544740888115168,0
"842","U109EA4",0.142493204236234,0
"843","U1DCF22",0.328409148462759,0
"844","U1E7862",0.243452015450055,0
"845","U0B822F",0.163804408240564,0
"846","U12C97B",0.235820150570236,0
"847","U325338",0.435655639733874,0
"848","U3F8192",0.117173471222923,0
"849","U0C64EB",0.251467187275197,0
"850","U32AAF5",0.240322201185703,0
"851","U38DB6A",0.180259489954899,0
"852","U429FBB",0.211563870844006,0
"853","U48217B",0.609132596327981,1
"854","U2CB92A",0.316032050239598,0
"855","U25B498",0.557246478180874,1
"856","U1D43A0",0.0732847645156334,0
"857","U39A1DC",0.403490749318578,0
"858","U544E76",0.144676492981899,0
"859","U02A04F",0.429349834445338,0
"860","U19E697",0.128789189767297,0
"861","U0A9010",0.389601326279675,0
"862","U512A7A",0.0132961978138656,0
"863","U12C8B8",0.0661324840716948,0
"864","U275EE1",0.145512013604535,0
"865","U31FB03",0.344677089076901,0
"866","U1F3629",0.154046354333474,0
"867","U24527A",0.113465953184708,0
"868","U18AC01",0.391097672862562,0
"869","U117792",0.222203435672724,0
"870","U54C221",0.246334395063948,0
"871","U15E93F",0.223164619889581,0
"872","U18B0FE",0.201130713084645,0
"873","U08FAAE",0.31944278750856,0
"874","U2479AB",0.218653185378285,0
"875","U1BE508",0.740433311418137,1
"876","U0C7CB4",0.620175311211685,1
"877","U3574AF",0.0449026879885464,0
"878","U0BBDCA",0.00648035211705407,0
"879","U42364B",0.253771172186247,0
"880","U0E2687",0.191968575957892,0
"881","U4D9B48",0.313815463516869,0
"882","U1D876C",0.170356529381776,0
"883","U0A48D1",0.116355899499843,0
"884","U3790BB",0.0700390177061802,0
"885","U36282B",0.0614585866296283,0
"886","U073B15",0.291674750190725,0
"887","U423DDF",0.245616895290456,0
"888","U2EBD38",0.159335486743187,0
"889","U13AFAE",0.520602130855078,1
"890","U1BEF91",0.177851032704712,0
"891","U2371C0",0.131999340144157,0
"892","U01E444",0.145169393380568,0
"893","U3821B8",0.136065858757133,0
"894","U50444D",0.302313223381381,0
"895","U17547D",0.25788982864563,0
"896","U167FAF",0.150150363800955,0
"897","U2AECC8",0.3288608406586,0
"898","U12300E",0.112780131285131,0
"899","U3C7AC1",0.145001448794107,0
"900","U0ACA19",0.178870235617711,0
"901","U37BD0E",0.296880539439332,0
"902","U118234",0.348937109804061,0
"903","U4AD887",0.155386198275962,0
"904","U21ED20",0.213531556001995,0
"905","U51B29D",0.149574810148923,0
"906","U3AC1FB",0.153862887440068,0
"907","U426137",0.0833709516856711,0
"908","U21BC50",0.216740590757282,0
"909","U17DFB1",0.445397306254465,0
"910","U38D56D",0.169618196449608,0
"911","U12BE5F",0.144676492981899,0
"912","U1C80D7",0.267389601066461,0
"913","U32A232",0.157532965733519,0
"914","U138ABE",0.920497082827969,1
"915","U204557",0.520603949182207,1
"916","U32948A",0.236499123666111,0
"917","U075E1F",0.14452949085153,0
"918","U417787",0.261774173143088,0
"919","U38B314",0.150784975586332,0
"920","U12BAE2",0.114655984416104,0
"921","U4F6582",0.255147979210641,0
"922","U01B5BB",0.12019717694995,0
"923","U3AD859",0.2319518424065,0
"924","U484C12",0.289584657461628,0
"925","U51F28C",0.0119224378229696,0
"926","U0DD4EC",0.190941412591087,0
"927","U31DBC7",0.184416624994469,0
"928","U4079A9",0.226431340879148,0
"929","U40CFDF",0.379567071176039,0
"930","U117D5C",0.166676180012259,0
"931","U43C6E0",0.172778860828776,0
"932","U496185",0.503495136635509,1
"933","U3DB5A6",0.155168579274065,0
"934","U0B14A5",0.114426244373674,0
"935","U498512",0.195583963949675,0
"936","U0A28B2",0.101550183315725,0
"937","U3A166D",0.414379489296471,0
"938","U45F2BF",0.412458164637683,0
"939","U28C5FB",0.122670587094292,0
"940","U2C3E28",0.225597309726463,0
"941","U23B856",0.158605001530869,0
"942","U4E57B3",0.335799259549642,0
"943","U20834A",0.330261496109678,0
"944","U17F326",0.355571305930454,0
"945","U0FDAD8",0.197935086203481,0
"946","U1E0F9F",0.159859982970768,0
"947","U4B52F0",0.0868598153057469,0
"948","U398E21",0.161303443832832,0
"949","U17BABC",0.294907254882089,0
"950","U4567E2",0.098807998919521,0
"951","U18F194",0.409596308635669,0
"952","U462251",0.172576279665811,0
"953","U1BFB31",0.225593651857906,0
"954","U3031AF",0.216568659117809,0
"955","U49127F",0.207625616944778,0
"956","U4DCE35",0.210122016325867,0
"957","U0E3140",0.156434445625206,0
"958","U3B012B",0.323902033768228,0
"959","U221ADE",0.0664687521256139,0
"960","U427D78",0.232620630917014,0
"961","U2E01AD",0.360727588209705,0
"962","U3DAA1E",0.137401956736358,0
"963","U253FC7",0.346964138535128,0
"964","U1B6F77",0.251220375174409,0
"965","U0BCD22",0.463156820431535,0
"966","U12DFBA",0.00349027758675614,0
"967","U411433",0.091151746375822,0
"968","U26094C",0.256557963646953,0
"969","U26507F",0.284091014319021,0
"970","U47264B",0.279424015547143,0
"971","U14F423",0.202029276608871,0
"972","U0D7C53",0.434560041983574,0
"973","U312D3D",0.593169157458231,1
"974","U4E85BD",0.19078477053299,0
"975","U4B771A",0.0795373987975134,0
"976","U23DB0C",0.280999298175853,0
"977","U288FFE",0.54975331153313,1
"978","U54A056",0.04526214997345,0
"979","U12F22E",0.0111053912337628,0
"980","U48FCA4",0.0593394650069903,0
"981","U3B9889",0.327312230252121,0
"982","U2D90E5",0.401830547776329,0
"983","U1382DF",0.191013833209755,0
"984","U386AA0",0.397920745296148,0
"985","U2C026E",0.384788734336852,0
"986","U1DD354",0.0845389532904569,0
"987","U4829FE",0.220758055777318,0
"988","U1DAA8E",0.0675388731848526,0
"989","U03D169",0.153747246342951,0
"990","U27173D",0.112305220280115,0
"991","U003B79",0.170199663417773,0
"992","U260D44",0.160894941538009,0
"993","U260C32",0.417500454375314,0
"994","U36A549",0.296424945912295,0
"995","U0D6664",0.18944244970624,0
"996","U4D7ECC",0.117744960498157,0
"997","U1E763A",0.0956365029225359,0
"998","U02792A",0.286744063728131,0
"999","U438084",0.231537661709364,0
"1000","U34A79F",0.221901627912127,0
"1001","U00E649",0.0788132176400842,0
"1002","U06326A",0.320196077333874,0
"1003","U4AFC55",0.390216091921092,0
"1004","U110D97",0.198670265946973,0
"1005","U4EEF09",0.284347349558136,0
"1006","U40434D",0.247782214956131,0
"1007","U26E146",0.560284437939043,1
"1008","U22CD91",0.12477476626797,0
"1009","U1767C8",0.444327087363175,0
"1010","U4EA1F2",0.216828665163744,0
"1011","U0B3189",0.775361141374701,1
"1012","U2F0C5F",0.421731940589696,0
"1013","U25ADB5",0.150601995449498,0
"1014","U008916",0.0994577414570196,0
"1015","U4CBBB2",0.132296855611269,0
"1016","U506530",0.254120607819641,0
"1017","U14D009",0.241382607005094,0
"1018","U46CD2F",0.163327098502186,0
"1019","U22FF7C",0.272704696294889,0
"1020","U04E4DE",0.405580434478717,0
"1021","U3F2E48",0.0709819303692709,0
"1022","U49356F",0.427164752870753,0
"1023","U1E2C0C",0.358543801942089,0
"1024","U2C88BB",0.293103775920897,0
"1025","U216371",0.080787470381598,0
"1026","U3A8F3E",0.0869166298653851,0
"1027","U48FF12",0.0900452090351862,0
"1028","U07CDA0",0.238476296671642,0
"1029","U0FF646",0.350955723886365,0
"1030","U41882E",0.191620085660336,0
"1031","U1CBBB3",0.192682351009623,0
"1032","U52C54F",0.103740207230991,0
"1033","U03C2DE",0.2649173892836,0
"1034","U13B15E",0.145831965940892,0
"1035","U3884C9",0.175251293528872,0
"1036","U3ADB74",0.104558959290123,0
"1037","U04234F",0.1479582490565,0
"1038","U06B54F",0.140965511893877,0
"1039","U2431D0",0.0488273161759725,0
"1040","U35184D",0.4045800989581,0
"1041","U2E1146",0.137685505456092,0
"1042","U1CA67D",0.306011288272036,0
"1043","U547D67",0.106649593871166,0
"1044","U416BE3",0.66623817404515,1
"1045","U37BD3F",0.0935540940127314,0
"1046","U1F8BF7",0.16115936152334,0
"1047","U1DC2FD",0.22833874490139,0
"1048","U0FCE61",0.133672589796983,0
"1049","U308264",0.090338215317553,0
"1050","U461E05",0.486675891323114,0
"1051","U0EB46F",0.147533065611071,0
"1052","U0D389B",0.0819054925702008,0
"1053","U05B365",0.248381408505927,0
"1054","U4A5E65",0.0654113446378475,0
"1055","U0FEB6C",0.0887731166502846,0
"1056","U1A4A74",0.236374231394283,0
"1057","U2B8BD1",0.397501465206568,0
"1058","U36612B",0.442140628652738,0
"1059","U286193",0.231598849589056,0
"1060","U4003FE",0.205704285743846,0
"1061","U0531E1",0.0794158326183144,0
"1062","U295C77",0.372713297527529,0
"1063","U4CB0BB",0.418142628977469,0
"1064","U4B49D2",0.678099803226637,1
"1065","U538C28",0.0922851319719186,0
"1066","U2C7D11",0.0408604666452381,0
"1067","U0D39F1",0.127954995663688,0
"1068","U2A118D",0.399174126388697,0
"1069","U297F14",0.376839034576611,0
"1070","U39C3B0",0.149528355161018,0
"1071","U1C5F17",0.47829963043666,0
"1072","U2E7CCC",0.347524176853783,0
"1073","U4D1BE4",0.258500806456985,0
"1074","U0D5C15",0.0568826225156562,0
"1075","U413A2E",0.162194206590206,0
"1076","U49E171",0.67662937612889,1
"1077","U40632A",0.460450851610463,0
"1078","U2C8D94",0.342448729557635,0
"1079","U3306CA",0.0805062183766396,0
"1080","U392880",0.185739271797277,0
"1081","U4BF8D1",0.284383057712046,0
"1082","U16E5B7",0.588709736019736,1
"1083","U4A16AD",0.198514842563144,0
"1084","U206FC3",0.137347573515579,0
"1085","U1E4020",0.173834916421041,0
"1086","U3C7B0F",0.230839641976073,0
"1087","U11EFB2",0.147917409990695,0
"1088","U1EDD77",0.192240338191065,0
"1089","U0EFF8B",0.120936552525804,0
"1090","U47C5C5",0.341727949652325,0
"1091","U48EC91",0.105251775120627,0
"1092","U1E7D96",0.144680126487625,0
"1093","U04F35C",0.454145935102506,0
"1094","U158B68",0.225593651857906,0
"1095","U0F80B5",0.282324025895052,0
"1096","U4E2B07",0.234491211825701,0
"1097","U082311",0.18905696223947,0
"1098","U0E4B57",0.527171193338256,1
"1099","U223740",0.274771935127747,0
"1100","U2E06D2",0.26765347798513,0
"1101","U0FA112",0.111812411925201,0
"1102","U1FCD7E",0.321228186922239,0
"1103","U541C09",0.403922851640896,0
"1104","U0BFD34",0.15994158898195,0
"1105","U3F046D",0.281318610120019,0
"1106","U11D905",0.214715223435036,0
"1107","U37E5EB",0.328003878893362,0
"1108","U0E4946",0.226788660449958,0
"1109","U53EEEE",0.295827979804572,0
"1110","U531B98",0.231598849589056,0
"1111","U1669F9",0.132901385889984,0
"1112","U16BBAD",0.250963757562818,0
"1113","U42BFAC",0.189427040728988,0
"1114","U19C576",0.210006470129412,0
"1115","U278BA2",0.121422525225129,0
"1116","U30F63E",0.0667050180810517,0
"1117","U04A866",0.569273227988509,1
"1118","U0E7F76",0.352772251283669,0
"1119","U33C399",0.179315766843471,0
"1120","U0C3CAA",0.176609024772463,0
"1121","U458C6F",0.291179738427304,0
"1122","U2F7717",0.101047304548956,0
"1123","U1A6798",0.352978095485792,0
"1124","U2ED049",0.232249489709456,0
"1125","U0320C7",0.198976707236359,0
"1126","U4DC9D7",0.0944351236307322,0
"1127","U19617B",0.292203198615354,0
"1128","U120502",0.16647451274917,0
"1129","U39CFB0",0.0933285050100126,0
"1130","U485EFB",0.148412012075171,0
"1131","U522551",0.0984838913518942,0
"1132","U3C8F0D",0.055304608200745,0
"1133","U0E74BA",0.212190063905664,0
"1134","U1A5301",0.669887858911302,1
"1135","U3233E5",0.0599439531633863,0
"1136","U0CF3BB",0.172113867254756,0
"1137","U0155EB",0.176577406994632,0
"1138","U3E9C35",0.269008627902383,0
"1139","U2BD672",0.27029901324039,0
"1140","U162C76",0.166366430409533,0
"1141","U49EB8C",0.137117315194919,0
"1142","U4CBFE1",0.14505267619808,0
"1143","U1B2B83",0.337557646673894,0
"1144","U411802",0.109645973472871,0
"1145","U459201",0.234374455393773,0
"1146","U447E52",0.450506836898446,0
"1147","U0D7A94",0.168536783830994,0
"1148","U1D8313",0.0739585996390238,0
"1149","U31DDBC",0.282368891225159,0
"1150","U51488C",0.133743807413642,0
"1151","U3B458C",0.153156490393054,0
"1152","U3A93BD",0.203954667410974,0
"1153","U4B8890",0.152760010755442,0
"1154","U20422A",0.115289433233875,0
"1155","U5248F7",0.181525456446235,0
"1156","U284F05",0.24076416941845,0
"1157","U438FF2",0.190464552779267,0
"1158","U22C0A4",0.505159022947745,1
"1159","U3C1542",0.187564295460249,0
"1160","U3CF4B1",0.163704860625896,0
"1161","U285300",0.181841018705642,0
"1162","U283FDE",0.350851287180086,0
"1163","U165F9A",0.301426941422412,0
"1164","U282AC6",0.193589562099184,0
"1165","U4994A4",0.278167031314313,0
"1166","U44DEF6",0.116326195411836,0
"1167","U24539A",0.123831382259452,0
"1168","U17AC9A",0.0686823263269875,0
"1169","U3FBE0D",0.0232688137823856,0
"1170","U22C967",0.622424715989916,1
"1171","U1B0997",0.470920327797919,0
"1172","U07B040",0.231095721132871,0
"1173","U1AE35F",0.0314358718549046,0
"1174","U456C79",0.149705697683658,0
"1175","U1E5883",0.238989673892786,0
"1176","U3203D9",0.4570096449969,0
"1177","U4D8E10",0.290388765857793,0
"1178","U133D6F",0.0932459027673731,0
"1179","U41FEE9",0.468404345519638,0
"1180","U28D8D9",0.056805464280004,0
"1181","U0F3D81",0.157898349084745,0
"1182","U0FBBC8",0.119286943940019,0
"1183","U4F8663",0.190786062801735,0
"1184","U4D6B03",0.183580494692854,0
"1185","U24BFAA",5.1305097326566e-12,0
"1186","U00FF32",0.232500946966275,0
"1187","U45D128",0.16349925343996,0
"1188","U4C97C1",0.261218390841237,0
"1189","U2F0F24",0.255970739526979,0
"1190","U18D52D",0.174041171516713,0
"1191","U35DA73",0.093081243649131,0
"1192","U3278D3",0.388028670462981,0
"1193","U04BEBC",0.0977690258244808,0
"1194","U268315",0.368433424089758,0
"1195","U0C0DCA",0.223023445193079,0
"1196","U35FBB9",0.497041618190811,0
"1197","U5427D0",0.785722261936438,1
"1198","U3D2AF1",0.13899809399292,0
"1199","U21B100",0.166184006248509,0
"1200","U451111",0.465470986864181,0
"1201","U1439F2",0.672218952527388,1
"1202","U38582C",0.143969949028742,0
"1203","U19A536",0.175100790106668,0
"1204","U0D0875",0.694355306820476,1
"1205","U38D74B",0.185047595837818,0
"1206","U4639D4",0.109378036581286,0
"1207","U449DC1",0.102043424821536,0
"1208","U080265",0.128952653988891,0
"1209","U2F6674",0.180259804551289,0
"1210","U027A31",0.0386981102889953,0
"1211","U51AED6",0.31592832387947,0
"1212","U4D888C",0.0723779336022639,0
"1213","U116BD7",0.130747873145564,0
"1214","U0C24EF",0.14166860029589,0
"1215","U3C9599",0.108832110485938,0
"1216","U520077",0.336747856549493,0
"1217","U138B46",0.218486391404286,0
"1218","U4F0A65",0.30764672031973,0
"1219","U2C310B",0.286594764653191,0
"1220","U21974B",0.429656029897627,0
"1221","U289052",0.307331591057881,0
"1222","U2862F2",0.179754982212313,0
"1223","U189CD6",0.550351599437956,1
"1224","U271F15",0.125469621241565,0
"1225","U50C1A9",0.364430102123979,0
"1226","U19A62F",0.153156490393054,0
"1227","U53BA74",0.197797155852084,0
"1228","U0DC9B2",0.0928090385436658,0
"1229","U51532B",0.419285199774151,0
"1230","U1C48BB",0.235977329245538,0
"1231","U4DBE80",0.338924007764201,0
"1232","U163A89",0.323713402217094,0
"1233","U19AC15",0.155275369921529,0
"1234","U096357",0.371465262479609,0
"1235","U0F443A",0.270933231879185,0
"1236","U4199B4",0.235098132255088,0
"1237","U308D7A",0.142609061052286,0
"1238","U286BF4",0.116820365758543,0
"1239","U03F894",0.17659168993377,0
"1240","U514551",0.260171623430634,0
"1241","U3FFE73",0.361993092838478,0
"1242","U0DFDD7",0.503957326983419,1
"1243","U1AB80D",0.22616428872775,0
"1244","U40D650",0.704338975965321,1
"1245","U2446AA",0.369863779815269,0
"1246","U1DA0FC",0.0692932064461809,0
"1247","U3C9197",0.0488989686217761,0
"1248","U460EE1",0.320178166335351,0
"1249","U0E7C1A",0.127207745374818,0
"1250","U2BFD93",0.332185714982947,0
"1251","U42B42B",0.180363160053101,0
"1252","U3D0017",0.113226411498183,0
"1253","U517DD8",0.147666131480302,0
"1254","U4622E1",0.209615736648997,0
"1255","U19FAC4",0.221955581189822,0
"1256","U2BA64B",0.181779639355864,0
"1257","U0EA86E",0.102431766213496,0
"1258","U408653",0.111729282807354,0
"1259","U33C789",0.71106549660006,1
"1260","U462B25",0.143216493569611,0
"1261","U38810F",0.142399128677381,0
"1262","U27E127",0.089033691791921,0
"1263","U293E9B",0.565296354234514,1
"1264","U4B91A1",0.459327852331099,0
"1265","U1DF578",0.151412908001881,0
"1266","U2F3F4F",0.24226432330455,0
"1267","U27BA06",0.145001448794107,0
"1268","U0B504E",0.47010478165997,0
"1269","U464D05",0.318228547383642,0
"1270","U3934B0",0.16940096223174,0
"1271","U1CDEB5",0.248003936616242,0
"1272","U128C5D",0.0961438227086736,0
"1273","U4BF1EA",0.124894823066647,0
"1274","U16FF01",0.441412546185239,0
"1275","U210EB5",0.569479567467627,1
"1276","U21FC4A",0.247543216758328,0
"1277","U018E0C",0.0831559164262484,0
"1278","U4192BA",0.606865847377059,1
"1279","U4C60E9",0.337736640129609,0
"1280","U1CBD74",0.171277241115703,0
"1281","U025A9B",0.414196817147852,0
"1282","U01D7C2",0.129932040144861,0
"1283","U0E2A1A",0.171777214039167,0
"1284","U0B7125",0.346459944497165,0
"1285","U27EA15",0.167065445951385,0
"1286","U4B227B",0.118834600052937,0
"1287","U3310A7",0.315512712209427,0
"1288","U1D9247",0.209858530770412,0
"1289","U167996",0.0947664171998841,0
"1290","U3F6C9C",0.134340083664439,0
"1291","U3452B9",0.15218785297968,0
"1292","U4CAB97",0.142459389517412,0
"1293","U40A3D1",0.0759980412958885,0
"1294","U013893",0.100313172798458,0
"1295","U0690BE",0.32877984654923,0
"1296","U383BFB",0.197983722622943,0
"1297","U0D42B0",0.0275453331081305,0
"1298","U0EBFEC",0.127646517660917,0
"1299","U1853FA",0.0690613363084393,0
"1300","U3DD5A9",0.166819152581331,0
"1301","U09E7EA",0.0681646201405991,0
"1302","U2B03CF",0.142132103625583,0
"1303","U44394F",0.1726653451266,0
"1304","U17438D",0.0543838263170361,0
"1305","U38C695",0.18434447298758,0
"1306","U0F828E",0.0927337312032804,0
"1307","U52D8B1",0.207304477735821,0
"1308","U24DE75",0.462944432258285,0
"1309","U0C49C2",0.505507446839379,1
"1310","U396F2D",0.365313777647812,0
"1311","U1FDECE",0.260271535394677,0
"1312","U422473",0.545583236222655,1
"1313","U447FAF",0.161505689306114,0
"1314","U2F89CD",0.137521225134057,0
"1315","U540050",0.313012108802023,0
"1316","U04C251",0.220529377241658,0
"1317","U313972",0.247856676739261,0
"1318","U42731F",0.191974846404741,0
"1319","U289629",0.0690004639022992,0
"1320","U275304",0.103238765588601,0
"1321","U136324",0.222198361021665,0
"1322","U3CF66F",0.0351802793400354,0
"1323","U16F005",0.132596997223237,0
"1324","U286002",0.738242782303772,1
"1325","U073CBB",0.302294437742615,0
"1326","U2655BC",0.516975751775585,1
"1327","U26A020",0.093271148454896,0
"1328","U1C41B6",0.387240553683167,0
"1329","U314732",0.227002502229548,0
"1330","U49E204",0.576545380764397,1
"1331","U30ABA2",0.138004879798556,0
"1332","U21CB50",0.387329117515464,0
"1333","U016F7C",0.501112691072425,1
"1334","U17982B",0.579727099492438,1
"1335","U010A41",0.268188783185223,0
"1336","U00B0B3",0.0840709081454211,0
"1337","U3D9496",0.726928519552218,1
"1338","U037E5E",0.165062080183715,0
"1339","U535214",0.135877200127635,0
"1340","U0E9F6A",0.166344628168656,0
"1341","U18BEAF",0.102399761646206,0
"1342","U05C802",0.285061693142502,0
"1343","U534BEF",0.0700592784051724,0
"1344","U02B9D3",0.308151995435907,0
"1345","U1995CF",0.102403042810327,0
"1346","U415ED0",0.585132472444811,1
"1347","U1C69AC",0.0975322803234212,0
"1348","U2244E1",0.269144881670191,0
"1349","U23D640",1,1
"1350","U018599",0.128112597438802,0
"1351","U4EAD13",0.321780905939556,0
"1352","U2538D0",0.37605683429136,0
"1353","U23EC57",0.104113455676378,0
"1354","U06AD63",0.174710425066326,0
"1355","U2BB4D4",0.352402994243902,0
"1356","U344C67",0.21123826414544,0
"1357","U03C938",0.0205547018122548,0
"1358","U423A15",0.0872865966474343,0
"1359","U01A0B0",0.158377235870713,0
"1360","U07DAF1",0.208321778056713,0
"1361","U07910A",0.3800939589301,0
"1362","U29124E",0.106187496422804,0
"1363","U421A2A",0.110209571566292,0
"1364","U033CA1",0.252205230936453,0
"1365","U48B3A0",0.162714040564477,0
"1366","U0C8EC0",0.204113265165145,0
"1367","U497A87",0.158371361741821,0
"1368","U06A1C0",0.395565975680283,0
"1369","U43E0A4",0.190503482133355,0
"1370","U0B10D4",0.134950171913482,0
"1371","U2D28BE",0.316060176129478,0
"1372","U452CA2",0.6021141434515,1
"1373","U44E01E",0.167273475047862,0
"1374","U41BC10",0.084618400647803,0
"1375","U0736D2",0.288056442482018,0
"1376","U093357",0.382501070218166,0
"1377","U290A58",0.00907091991235782,0
"1378","U33E8BA",0.116955802621759,0
"1379","U2DC6C8",0.243207235802953,0
"1380","U3D6282",0.0794245505603632,0
"1381","U057F73",0.152344180441132,0
"1382","U28E4CA",0.0997816688661246,0
"1383","U000306",0.142228993778205,0
"1384","U3DC766",0.125048680093461,0
"1385","U221C96",0.113042443239298,0
"1386","U1C8215",0.255320057624251,0
"1387","U0C7F28",0.0795223503425661,0
"1388","U4BB22F",0.400756241847228,0
"1389","U0031E3",0.242189009064974,0
"1390","U49FB6C",0.239956423534702,0
"1391","U272D8A",0.491623339769293,0
"1392","U4100DB",0.550254056865197,1
"1393","U0B1F34",0.440334866611171,0
"1394","U4925B9",0.17829463939334,0
"1395","U46C2CC",0.0879471431520208,0
"1396","U11CDB7",0.0968389031155727,0
"1397","U0B57DE",0.397317083456992,0
"1398","U3DC02A",0.309870834674517,0
"1399","U537DD3",0.267198343353365,0
"1400","U2EAFC1",0.275167617848965,0
"1401","U106390",0.238072947649367,0
"1402","U116926",0.360363337762892,0
"1403","U0613B4",0.441458760323256,0
"1404","U2136EE",0.198987401442249,0
"1405","U0B515F",0.308073985351566,0
"1406","U44DDE1",0.0133814211739649,0
"1407","U17E7FE",0.289419148685915,0
"1408","U53F89C",0.249369841376878,0
"1409","U33F550",0.0753241845413585,0
"1410","U08DAEC",0.240926079180339,0
"1411","U1F0C6E",0.308838218427058,0
"1412","U323A89",0.121537975461612,0
"1413","U48EFE9",0.358331265102218,0
"1414","U3DB721",0.29590978497111,0
"1415","U141D12",0.101258155522419,0
"1416","U213ABE",0.177511676702804,0
"1417","U0DF549",0.261200447185908,0
"1418","U4364FF",0.422185895775321,0
"1419","U52AF84",0.160273841146134,0
"1420","U264C80",0.465052688265594,0
"1421","U05171B",0.178699001578715,0
"1422","U2623AE",0.181416796913485,0
"1423","U4D93B1",0.279784740589284,0
"1424","U1429AC",0.102970560804085,0
"1425","U1FDE92",0.104321258373161,0
"1426","U2A36DC",0.133799899156375,0
"1427","U3F31E8",0.10244472452874,0
"1428","U1CCEFB",0.171190585415161,0
"1429","U29AE71",0.309342706918471,0
